plot.id,ing_sp,speciesClassName,n_tree_alive,ba_sum_alive,ba_sum_dead,ba_skew,n_measured_alive,lead_sp,forest,MaT,SDmT,MAXmT,MINmT,MaDR,aTR,ISO,DD0,DD5,DD10,TaP,SDmP,MAXmP,MINmP,TaPET,SDmPET,MAXmPET,MINmPET,TaR,SDmR,MAXmR,MINmR,MwaqT,McoqT,MweqT,MdrqT,MwaqP,McoqP,MweqP,MdrqP,MwaqR,McoqR,MweqR,MdrqR,MwaqPET,McoqPET,MweqPET,MdrqPET,ARi,ThHUi,ThARi,RedN,avgDepOxN,avgDepOxS,BDRICM_02_apr_2014,bio_10,bio_1,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,BLD_sd3_M_02_apr_2014,CEC,CLYPPT_sd3_M_02_apr_2014,CRFVOL_sd3_M_02_apr_2014,ORCDRC_sd3_M_02_apr_2014,PHIHOX_sd3_M_02_apr_2014,SLTPPT,SNDPPT_sd3_M_02_apr_2014,var10,var1,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var2,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var3,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var4,var41,var42
63385,20,short-lived broadleaves,943,27506759.26,0,1.112773265,24,16,mixed,11.14236111,6.179377191,20.025,1.95,7.024305556,18.075,0.397970973,4087.4,3893.6,3196.35,798.0583333,30.26036037,122.8333333,22.90833333,743.4741667,39.45333766,124.8008333,13.19416667,3684.25,186.8662038,579.9450833,68.86408333,18.51666667,2.89722222,10.56111111,9.372222228,79.90277778,64.73611112,89.91666666,41.83888889,506.6000833,108.9238611,252.6462221,304.2325833,108.6827777,18.85361112,53.19305554,56.93111112,1.078524578,108.75,45.42989298,1173.393799,903.2858276,1667.890869,240,164,92,22,917,88,64,10,258,201,258,224,73,33,5562,215,-7,221,164,51,1388,19,23,12,31,59,37,39,2894,2822,2752,33991,18253,2747,2899,2771,2854,866,8317,917,73,88,64,10,258,201,258,224,84,88,64,33,84,917,594,699,84,13299,4165,46,15,14,5562,117,727
63385,20,short-lived broadleaves,943,27506759.26,0,1.112773265,24,16,mixed,11.14236111,6.179377191,20.025,1.95,7.024305556,18.075,0.397970973,4087.4,3893.6,3196.35,798.0583333,30.26036037,122.8333333,22.90833333,743.4741667,39.45333766,124.8008333,13.19416667,3684.25,186.8662038,579.9450833,68.86408333,18.51666667,2.89722222,10.56111111,9.372222228,79.90277778,64.73611112,89.91666666,41.83888889,506.6000833,108.9238611,252.6462221,304.2325833,108.6827777,18.85361112,53.19305554,56.93111112,1.078524578,108.75,45.42989298,1173.393799,903.2858276,1667.890869,240,164,92,22,917,88,64,10,258,201,258,224,73,33,5562,215,-7,221,164,51,1388,19,23,12,31,59,37,39,2894,2822,2752,33991,18253,2747,2899,2771,2854,866,8317,917,73,88,64,10,258,201,258,224,84,88,64,33,84,917,594,699,84,13299,4165,46,15,14,5562,117,727
63385,20,short-lived broadleaves,943,27506759.26,0,1.112773265,24,16,mixed,11.14236111,6.179377191,20.025,1.95,7.024305556,18.075,0.397970973,4087.4,3893.6,3196.35,798.0583333,30.26036037,122.8333333,22.90833333,743.4741667,39.45333766,124.8008333,13.19416667,3684.25,186.8662038,579.9450833,68.86408333,18.51666667,2.89722222,10.56111111,9.372222228,79.90277778,64.73611112,89.91666666,41.83888889,506.6000833,108.9238611,252.6462221,304.2325833,108.6827777,18.85361112,53.19305554,56.93111112,1.078524578,108.75,45.42989298,1173.393799,903.2858276,1667.890869,240,164,92,22,917,88,64,10,258,201,258,224,73,33,5562,215,-7,221,164,51,1388,19,23,12,31,59,37,39,2894,2822,2752,33991,18253,2747,2899,2771,2854,866,8317,917,73,88,64,10,258,201,258,224,84,88,64,33,84,917,594,699,84,13299,4165,46,15,14,5562,117,727
63385,20,short-lived broadleaves,943,27506759.26,0,1.112773265,24,16,mixed,11.14236111,6.179377191,20.025,1.95,7.024305556,18.075,0.397970973,4087.4,3893.6,3196.35,798.0583333,30.26036037,122.8333333,22.90833333,743.4741667,39.45333766,124.8008333,13.19416667,3684.25,186.8662038,579.9450833,68.86408333,18.51666667,2.89722222,10.56111111,9.372222228,79.90277778,64.73611112,89.91666666,41.83888889,506.6000833,108.9238611,252.6462221,304.2325833,108.6827777,18.85361112,53.19305554,56.93111112,1.078524578,108.75,45.42989298,1173.393799,903.2858276,1667.890869,240,164,92,22,917,88,64,10,258,201,258,224,73,33,5562,215,-7,221,164,51,1388,19,23,12,31,59,37,39,2894,2822,2752,33991,18253,2747,2899,2771,2854,866,8317,917,73,88,64,10,258,201,258,224,84,88,64,33,84,917,594,699,84,13299,4165,46,15,14,5562,117,727
63385,20,short-lived broadleaves,943,27506759.26,0,1.112773265,24,16,mixed,11.14236111,6.179377191,20.025,1.95,7.024305556,18.075,0.397970973,4087.4,3893.6,3196.35,798.0583333,30.26036037,122.8333333,22.90833333,743.4741667,39.45333766,124.8008333,13.19416667,3684.25,186.8662038,579.9450833,68.86408333,18.51666667,2.89722222,10.56111111,9.372222228,79.90277778,64.73611112,89.91666666,41.83888889,506.6000833,108.9238611,252.6462221,304.2325833,108.6827777,18.85361112,53.19305554,56.93111112,1.078524578,108.75,45.42989298,1173.393799,903.2858276,1667.890869,240,164,92,22,917,88,64,10,258,201,258,224,73,33,5562,215,-7,221,164,51,1388,19,23,12,31,59,37,39,2894,2822,2752,33991,18253,2747,2899,2771,2854,866,8317,917,73,88,64,10,258,201,258,224,84,88,64,33,84,917,594,699,84,13299,4165,46,15,14,5562,117,727
63385,20,short-lived broadleaves,943,27506759.26,0,1.112773265,24,16,mixed,11.14236111,6.179377191,20.025,1.95,7.024305556,18.075,0.397970973,4087.4,3893.6,3196.35,798.0583333,30.26036037,122.8333333,22.90833333,743.4741667,39.45333766,124.8008333,13.19416667,3684.25,186.8662038,579.9450833,68.86408333,18.51666667,2.89722222,10.56111111,9.372222228,79.90277778,64.73611112,89.91666666,41.83888889,506.6000833,108.9238611,252.6462221,304.2325833,108.6827777,18.85361112,53.19305554,56.93111112,1.078524578,108.75,45.42989298,1173.393799,903.2858276,1667.890869,240,164,92,22,917,88,64,10,258,201,258,224,73,33,5562,215,-7,221,164,51,1388,19,23,12,31,59,37,39,2894,2822,2752,33991,18253,2747,2899,2771,2854,866,8317,917,73,88,64,10,258,201,258,224,84,88,64,33,84,917,594,699,84,13299,4165,46,15,14,5562,117,727
63787,16,Quercus robur&petraea,578,22555619.83,1461900.826,1.524380834,22,6,mixed,10.78611111,6.098368744,19.53333333,1.733333333,8.324305555,17.8,0.475949891,3959.058333,3750.616667,3062.766667,721.7666667,28.94153985,115.65,19.6,715.8675,40.84475528,122.6733333,11.3575,3752.1705,202.5615083,606.26875,59.82916667,18.13611112,2.791666665,12.85277779,8.916666658,71.91944444,58.01666666,86.55833333,37.78611111,527.4207779,98.99875001,335.4226668,351.2129721,107.341389,17.06111112,67.73777784,62.68638892,1.01165045,152.9166667,44.80237937,2280.554688,820.9927979,1654.948364,240,168,97,25,773,75,50,12,222,158,222,186,77,34,5620,220,-5,225,168,56,1338,15,11,4,44,58,28,60,2898,2827,2755,35765,19715,2749,2903,2774,2857,897,8327,773,77,75,50,12,222,158,222,186,72,75,50,34,71,773,563,724,77,10696,4354,34,27,12,5620,116,534
63787,20,short-lived broadleaves,578,22555619.83,1461900.826,1.524380834,22,6,mixed,10.78611111,6.098368744,19.53333333,1.733333333,8.324305555,17.8,0.475949891,3959.058333,3750.616667,3062.766667,721.7666667,28.94153985,115.65,19.6,715.8675,40.84475528,122.6733333,11.3575,3752.1705,202.5615083,606.26875,59.82916667,18.13611112,2.791666665,12.85277779,8.916666658,71.91944444,58.01666666,86.55833333,37.78611111,527.4207779,98.99875001,335.4226668,351.2129721,107.341389,17.06111112,67.73777784,62.68638892,1.01165045,152.9166667,44.80237937,2280.554688,820.9927979,1654.948364,240,168,97,25,773,75,50,12,222,158,222,186,77,34,5620,220,-5,225,168,56,1338,15,11,4,44,58,28,60,2898,2827,2755,35765,19715,2749,2903,2774,2857,897,8327,773,77,75,50,12,222,158,222,186,72,75,50,34,71,773,563,724,77,10696,4354,34,27,12,5620,116,534
63787,19,long-lived broadleaves,578,22555619.83,1461900.826,1.524380834,22,6,mixed,10.78611111,6.098368744,19.53333333,1.733333333,8.324305555,17.8,0.475949891,3959.058333,3750.616667,3062.766667,721.7666667,28.94153985,115.65,19.6,715.8675,40.84475528,122.6733333,11.3575,3752.1705,202.5615083,606.26875,59.82916667,18.13611112,2.791666665,12.85277779,8.916666658,71.91944444,58.01666666,86.55833333,37.78611111,527.4207779,98.99875001,335.4226668,351.2129721,107.341389,17.06111112,67.73777784,62.68638892,1.01165045,152.9166667,44.80237937,2280.554688,820.9927979,1654.948364,240,168,97,25,773,75,50,12,222,158,222,186,77,34,5620,220,-5,225,168,56,1338,15,11,4,44,58,28,60,2898,2827,2755,35765,19715,2749,2903,2774,2857,897,8327,773,77,75,50,12,222,158,222,186,72,75,50,34,71,773,563,724,77,10696,4354,34,27,12,5620,116,534
63787,10,Betula spp.,578,22555619.83,1461900.826,1.524380834,22,6,mixed,10.78611111,6.098368744,19.53333333,1.733333333,8.324305555,17.8,0.475949891,3959.058333,3750.616667,3062.766667,721.7666667,28.94153985,115.65,19.6,715.8675,40.84475528,122.6733333,11.3575,3752.1705,202.5615083,606.26875,59.82916667,18.13611112,2.791666665,12.85277779,8.916666658,71.91944444,58.01666666,86.55833333,37.78611111,527.4207779,98.99875001,335.4226668,351.2129721,107.341389,17.06111112,67.73777784,62.68638892,1.01165045,152.9166667,44.80237937,2280.554688,820.9927979,1654.948364,240,168,97,25,773,75,50,12,222,158,222,186,77,34,5620,220,-5,225,168,56,1338,15,11,4,44,58,28,60,2898,2827,2755,35765,19715,2749,2903,2774,2857,897,8327,773,77,75,50,12,222,158,222,186,72,75,50,34,71,773,563,724,77,10696,4354,34,27,12,5620,116,534
63787,16,Quercus robur&petraea,578,22555619.83,1461900.826,1.524380834,22,6,mixed,10.78611111,6.098368744,19.53333333,1.733333333,8.324305555,17.8,0.475949891,3959.058333,3750.616667,3062.766667,721.7666667,28.94153985,115.65,19.6,715.8675,40.84475528,122.6733333,11.3575,3752.1705,202.5615083,606.26875,59.82916667,18.13611112,2.791666665,12.85277779,8.916666658,71.91944444,58.01666666,86.55833333,37.78611111,527.4207779,98.99875001,335.4226668,351.2129721,107.341389,17.06111112,67.73777784,62.68638892,1.01165045,152.9166667,44.80237937,2280.554688,820.9927979,1654.948364,240,168,97,25,773,75,50,12,222,158,222,186,77,34,5620,220,-5,225,168,56,1338,15,11,4,44,58,28,60,2898,2827,2755,35765,19715,2749,2903,2774,2857,897,8327,773,77,75,50,12,222,158,222,186,72,75,50,34,71,773,563,724,77,10696,4354,34,27,12,5620,116,534
63787,16,Quercus robur&petraea,578,22555619.83,1461900.826,1.524380834,22,6,mixed,10.78611111,6.098368744,19.53333333,1.733333333,8.324305555,17.8,0.475949891,3959.058333,3750.616667,3062.766667,721.7666667,28.94153985,115.65,19.6,715.8675,40.84475528,122.6733333,11.3575,3752.1705,202.5615083,606.26875,59.82916667,18.13611112,2.791666665,12.85277779,8.916666658,71.91944444,58.01666666,86.55833333,37.78611111,527.4207779,98.99875001,335.4226668,351.2129721,107.341389,17.06111112,67.73777784,62.68638892,1.01165045,152.9166667,44.80237937,2280.554688,820.9927979,1654.948364,240,168,97,25,773,75,50,12,222,158,222,186,77,34,5620,220,-5,225,168,56,1338,15,11,4,44,58,28,60,2898,2827,2755,35765,19715,2749,2903,2774,2857,897,8327,773,77,75,50,12,222,158,222,186,72,75,50,34,71,773,563,724,77,10696,4354,34,27,12,5620,116,534
63787,19,long-lived broadleaves,578,22555619.83,1461900.826,1.524380834,22,6,mixed,10.78611111,6.098368744,19.53333333,1.733333333,8.324305555,17.8,0.475949891,3959.058333,3750.616667,3062.766667,721.7666667,28.94153985,115.65,19.6,715.8675,40.84475528,122.6733333,11.3575,3752.1705,202.5615083,606.26875,59.82916667,18.13611112,2.791666665,12.85277779,8.916666658,71.91944444,58.01666666,86.55833333,37.78611111,527.4207779,98.99875001,335.4226668,351.2129721,107.341389,17.06111112,67.73777784,62.68638892,1.01165045,152.9166667,44.80237937,2280.554688,820.9927979,1654.948364,240,168,97,25,773,75,50,12,222,158,222,186,77,34,5620,220,-5,225,168,56,1338,15,11,4,44,58,28,60,2898,2827,2755,35765,19715,2749,2903,2774,2857,897,8327,773,77,75,50,12,222,158,222,186,72,75,50,34,71,773,563,724,77,10696,4354,34,27,12,5620,116,534
63787,19,long-lived broadleaves,578,22555619.83,1461900.826,1.524380834,22,6,mixed,10.78611111,6.098368744,19.53333333,1.733333333,8.324305555,17.8,0.475949891,3959.058333,3750.616667,3062.766667,721.7666667,28.94153985,115.65,19.6,715.8675,40.84475528,122.6733333,11.3575,3752.1705,202.5615083,606.26875,59.82916667,18.13611112,2.791666665,12.85277779,8.916666658,71.91944444,58.01666666,86.55833333,37.78611111,527.4207779,98.99875001,335.4226668,351.2129721,107.341389,17.06111112,67.73777784,62.68638892,1.01165045,152.9166667,44.80237937,2280.554688,820.9927979,1654.948364,240,168,97,25,773,75,50,12,222,158,222,186,77,34,5620,220,-5,225,168,56,1338,15,11,4,44,58,28,60,2898,2827,2755,35765,19715,2749,2903,2774,2857,897,8327,773,77,75,50,12,222,158,222,186,72,75,50,34,71,773,563,724,77,10696,4354,34,27,12,5620,116,534
63813,20,short-lived broadleaves,1094,26407734.38,1319257.813,1.201068686,22,10,mixed,10.68910256,6.078016006,19.41538462,1.8,8.32628205,17.61538462,0.481039856,3922.984615,3710.630769,3011.138462,747.6076923,30.11995288,121.8230769,19.16923077,713.1446154,41.52296294,123.2323077,10.89307692,3744.481154,204.5978349,607.9263846,59.53746154,18.01025642,2.858974359,13.05128205,9.274358979,73.52051285,59.76666668,90.45641026,38.04358973,531.9985129,96.52433336,337.1120256,368.9606922,108.3402565,16.26615384,68.00358979,66.96897435,1.051320965,154.7692308,46.19207868,2368.375732,828.0907593,1615.645264,240,167,97,25,764,75,49,14,221,152,221,186,77,34,5599,219,-6,225,167,56,1359,16,14,5,36,60,30,56,2897,2827,2755,35595,19586,2748,2902,2773,2856,892,8324,764,77,75,49,14,221,152,221,186,72,75,50,34,71,764,558,724,77,10549,4365,33,28,11,5599,115,516
63813,16,Quercus robur&petraea,1094,26407734.38,1319257.813,1.201068686,22,10,mixed,10.68910256,6.078016006,19.41538462,1.8,8.32628205,17.61538462,0.481039856,3922.984615,3710.630769,3011.138462,747.6076923,30.11995288,121.8230769,19.16923077,713.1446154,41.52296294,123.2323077,10.89307692,3744.481154,204.5978349,607.9263846,59.53746154,18.01025642,2.858974359,13.05128205,9.274358979,73.52051285,59.76666668,90.45641026,38.04358973,531.9985129,96.52433336,337.1120256,368.9606922,108.3402565,16.26615384,68.00358979,66.96897435,1.051320965,154.7692308,46.19207868,2368.375732,828.0907593,1615.645264,240,167,97,25,764,75,49,14,221,152,221,186,77,34,5599,219,-6,225,167,56,1359,16,14,5,36,60,30,56,2897,2827,2755,35595,19586,2748,2902,2773,2856,892,8324,764,77,75,49,14,221,152,221,186,72,75,50,34,71,764,558,724,77,10549,4365,33,28,11,5599,115,516
63813,20,short-lived broadleaves,1094,26407734.38,1319257.813,1.201068686,22,10,mixed,10.68910256,6.078016006,19.41538462,1.8,8.32628205,17.61538462,0.481039856,3922.984615,3710.630769,3011.138462,747.6076923,30.11995288,121.8230769,19.16923077,713.1446154,41.52296294,123.2323077,10.89307692,3744.481154,204.5978349,607.9263846,59.53746154,18.01025642,2.858974359,13.05128205,9.274358979,73.52051285,59.76666668,90.45641026,38.04358973,531.9985129,96.52433336,337.1120256,368.9606922,108.3402565,16.26615384,68.00358979,66.96897435,1.051320965,154.7692308,46.19207868,2368.375732,828.0907593,1615.645264,240,167,97,25,764,75,49,14,221,152,221,186,77,34,5599,219,-6,225,167,56,1359,16,14,5,36,60,30,56,2897,2827,2755,35595,19586,2748,2902,2773,2856,892,8324,764,77,75,49,14,221,152,221,186,72,75,50,34,71,764,558,724,77,10549,4365,33,28,11,5599,115,516
63813,20,short-lived broadleaves,1094,26407734.38,1319257.813,1.201068686,22,10,mixed,10.68910256,6.078016006,19.41538462,1.8,8.32628205,17.61538462,0.481039856,3922.984615,3710.630769,3011.138462,747.6076923,30.11995288,121.8230769,19.16923077,713.1446154,41.52296294,123.2323077,10.89307692,3744.481154,204.5978349,607.9263846,59.53746154,18.01025642,2.858974359,13.05128205,9.274358979,73.52051285,59.76666668,90.45641026,38.04358973,531.9985129,96.52433336,337.1120256,368.9606922,108.3402565,16.26615384,68.00358979,66.96897435,1.051320965,154.7692308,46.19207868,2368.375732,828.0907593,1615.645264,240,167,97,25,764,75,49,14,221,152,221,186,77,34,5599,219,-6,225,167,56,1359,16,14,5,36,60,30,56,2897,2827,2755,35595,19586,2748,2902,2773,2856,892,8324,764,77,75,49,14,221,152,221,186,72,75,50,34,71,764,558,724,77,10549,4365,33,28,11,5599,115,516
63813,20,short-lived broadleaves,1094,26407734.38,1319257.813,1.201068686,22,10,mixed,10.68910256,6.078016006,19.41538462,1.8,8.32628205,17.61538462,0.481039856,3922.984615,3710.630769,3011.138462,747.6076923,30.11995288,121.8230769,19.16923077,713.1446154,41.52296294,123.2323077,10.89307692,3744.481154,204.5978349,607.9263846,59.53746154,18.01025642,2.858974359,13.05128205,9.274358979,73.52051285,59.76666668,90.45641026,38.04358973,531.9985129,96.52433336,337.1120256,368.9606922,108.3402565,16.26615384,68.00358979,66.96897435,1.051320965,154.7692308,46.19207868,2368.375732,828.0907593,1615.645264,240,167,97,25,764,75,49,14,221,152,221,186,77,34,5599,219,-6,225,167,56,1359,16,14,5,36,60,30,56,2897,2827,2755,35595,19586,2748,2902,2773,2856,892,8324,764,77,75,49,14,221,152,221,186,72,75,50,34,71,764,558,724,77,10549,4365,33,28,11,5599,115,516
63813,20,short-lived broadleaves,1094,26407734.38,1319257.813,1.201068686,22,10,mixed,10.68910256,6.078016006,19.41538462,1.8,8.32628205,17.61538462,0.481039856,3922.984615,3710.630769,3011.138462,747.6076923,30.11995288,121.8230769,19.16923077,713.1446154,41.52296294,123.2323077,10.89307692,3744.481154,204.5978349,607.9263846,59.53746154,18.01025642,2.858974359,13.05128205,9.274358979,73.52051285,59.76666668,90.45641026,38.04358973,531.9985129,96.52433336,337.1120256,368.9606922,108.3402565,16.26615384,68.00358979,66.96897435,1.051320965,154.7692308,46.19207868,2368.375732,828.0907593,1615.645264,240,167,97,25,764,75,49,14,221,152,221,186,77,34,5599,219,-6,225,167,56,1359,16,14,5,36,60,30,56,2897,2827,2755,35595,19586,2748,2902,2773,2856,892,8324,764,77,75,49,14,221,152,221,186,72,75,50,34,71,764,558,724,77,10549,4365,33,28,11,5599,115,516
63858,16,Quercus robur&petraea,341,17456859.5,12427086.78,1.05979475,13,2,mixed,10.44166666,5.996976976,19.15,1.6,7.835416666,17.55,0.455405721,3834.9,3640.3,2878.658333,776.2666667,32.41474496,129.2916667,21.23333333,691.7908333,40.08403749,118.7475,10.69833333,3660.749167,200.2458516,590.5511667,55.23425,17.65555557,2.594444445,12.7888889,8.805555555,79.5888889,59.78055555,96.41388889,37.55277777,516.2611389,93.79116668,326.4033611,347.5078333,104.1305555,15.67833333,65.65444447,61.66666668,1.127668218,158.5833333,45.28848808,2188.114258,884.4973755,1633.612183,240,160,90,20,804,80,51,14,229,158,229,198,76,34,5473,211,-11,222,160,48,1339,14,5,14,68,50,20,76,2890,2820,2750,33148,17565,2744,2895,2769,2849,848,8309,804,76,80,51,14,229,158,229,198,72,80,52,34,78,804,550,690,79,11668,4213,40,24,12,5473,115,577
63858,16,Quercus robur&petraea,341,17456859.5,12427086.78,1.05979475,13,2,mixed,10.44166666,5.996976976,19.15,1.6,7.835416666,17.55,0.455405721,3834.9,3640.3,2878.658333,776.2666667,32.41474496,129.2916667,21.23333333,691.7908333,40.08403749,118.7475,10.69833333,3660.749167,200.2458516,590.5511667,55.23425,17.65555557,2.594444445,12.7888889,8.805555555,79.5888889,59.78055555,96.41388889,37.55277777,516.2611389,93.79116668,326.4033611,347.5078333,104.1305555,15.67833333,65.65444447,61.66666668,1.127668218,158.5833333,45.28848808,2188.114258,884.4973755,1633.612183,240,160,90,20,804,80,51,14,229,158,229,198,76,34,5473,211,-11,222,160,48,1339,14,5,14,68,50,20,76,2890,2820,2750,33148,17565,2744,2895,2769,2849,848,8309,804,76,80,51,14,229,158,229,198,72,80,52,34,78,804,550,690,79,11668,4213,40,24,12,5473,115,577
64130,20,short-lived broadleaves,2546,21441300,0,1.13239416,20,20,mono,10.66944444,6.060304065,19.39166667,1.741666666,8.363888888,17.65,0.482972441,3916.266667,3700.425,3008.283333,738.9166667,30.24349873,120.1333333,19.29166667,712.0341667,41.26741103,123.0816667,11.01333333,3753.329417,204.2688386,608.9139167,59.28916667,17.98333334,2.733333333,12.66111111,8.644444452,74.07500003,58.72500001,89.97222223,37.34444443,530.8595001,97.94425003,328.1703611,351.2448888,107.7619445,16.49305555,65.7219445,62.5958333,1.041209644,155.75,45.61321719,2368.375732,828.0907593,1615.645264,240,168,98,25,760,75,49,13,220,153,220,184,77,34,5602,220,-5,225,168,56,1388,19,15,5,40,61,31,54,2898,2828,2755,35852,19790,2749,2903,2774,2856,896,8327,760,77,75,49,13,220,153,220,184,72,75,50,34,70,760,558,724,77,10513,4364,33,28,11,5602,116,511
64130,20,short-lived broadleaves,2546,21441300,0,1.13239416,20,20,mono,10.66944444,6.060304065,19.39166667,1.741666666,8.363888888,17.65,0.482972441,3916.266667,3700.425,3008.283333,738.9166667,30.24349873,120.1333333,19.29166667,712.0341667,41.26741103,123.0816667,11.01333333,3753.329417,204.2688386,608.9139167,59.28916667,17.98333334,2.733333333,12.66111111,8.644444452,74.07500003,58.72500001,89.97222223,37.34444443,530.8595001,97.94425003,328.1703611,351.2448888,107.7619445,16.49305555,65.7219445,62.5958333,1.041209644,155.75,45.61321719,2368.375732,828.0907593,1615.645264,240,168,98,25,760,75,49,13,220,153,220,184,77,34,5602,220,-5,225,168,56,1388,19,15,5,40,61,31,54,2898,2828,2755,35852,19790,2749,2903,2774,2856,896,8327,760,77,75,49,13,220,153,220,184,72,75,50,34,70,760,558,724,77,10513,4364,33,28,11,5602,116,511
64130,20,short-lived broadleaves,2546,21441300,0,1.13239416,20,20,mono,10.66944444,6.060304065,19.39166667,1.741666666,8.363888888,17.65,0.482972441,3916.266667,3700.425,3008.283333,738.9166667,30.24349873,120.1333333,19.29166667,712.0341667,41.26741103,123.0816667,11.01333333,3753.329417,204.2688386,608.9139167,59.28916667,17.98333334,2.733333333,12.66111111,8.644444452,74.07500003,58.72500001,89.97222223,37.34444443,530.8595001,97.94425003,328.1703611,351.2448888,107.7619445,16.49305555,65.7219445,62.5958333,1.041209644,155.75,45.61321719,2368.375732,828.0907593,1615.645264,240,168,98,25,760,75,49,13,220,153,220,184,77,34,5602,220,-5,225,168,56,1388,19,15,5,40,61,31,54,2898,2828,2755,35852,19790,2749,2903,2774,2856,896,8327,760,77,75,49,13,220,153,220,184,72,75,50,34,70,760,558,724,77,10513,4364,33,28,11,5602,116,511
64130,20,short-lived broadleaves,2546,21441300,0,1.13239416,20,20,mono,10.66944444,6.060304065,19.39166667,1.741666666,8.363888888,17.65,0.482972441,3916.266667,3700.425,3008.283333,738.9166667,30.24349873,120.1333333,19.29166667,712.0341667,41.26741103,123.0816667,11.01333333,3753.329417,204.2688386,608.9139167,59.28916667,17.98333334,2.733333333,12.66111111,8.644444452,74.07500003,58.72500001,89.97222223,37.34444443,530.8595001,97.94425003,328.1703611,351.2448888,107.7619445,16.49305555,65.7219445,62.5958333,1.041209644,155.75,45.61321719,2368.375732,828.0907593,1615.645264,240,168,98,25,760,75,49,13,220,153,220,184,77,34,5602,220,-5,225,168,56,1388,19,15,5,40,61,31,54,2898,2828,2755,35852,19790,2749,2903,2774,2856,896,8327,760,77,75,49,13,220,153,220,184,72,75,50,34,70,760,558,724,77,10513,4364,33,28,11,5602,116,511
64130,20,short-lived broadleaves,2546,21441300,0,1.13239416,20,20,mono,10.66944444,6.060304065,19.39166667,1.741666666,8.363888888,17.65,0.482972441,3916.266667,3700.425,3008.283333,738.9166667,30.24349873,120.1333333,19.29166667,712.0341667,41.26741103,123.0816667,11.01333333,3753.329417,204.2688386,608.9139167,59.28916667,17.98333334,2.733333333,12.66111111,8.644444452,74.07500003,58.72500001,89.97222223,37.34444443,530.8595001,97.94425003,328.1703611,351.2448888,107.7619445,16.49305555,65.7219445,62.5958333,1.041209644,155.75,45.61321719,2368.375732,828.0907593,1615.645264,240,168,98,25,760,75,49,13,220,153,220,184,77,34,5602,220,-5,225,168,56,1388,19,15,5,40,61,31,54,2898,2828,2755,35852,19790,2749,2903,2774,2856,896,8327,760,77,75,49,13,220,153,220,184,72,75,50,34,70,760,558,724,77,10513,4364,33,28,11,5602,116,511
64130,20,short-lived broadleaves,2546,21441300,0,1.13239416,20,20,mono,10.66944444,6.060304065,19.39166667,1.741666666,8.363888888,17.65,0.482972441,3916.266667,3700.425,3008.283333,738.9166667,30.24349873,120.1333333,19.29166667,712.0341667,41.26741103,123.0816667,11.01333333,3753.329417,204.2688386,608.9139167,59.28916667,17.98333334,2.733333333,12.66111111,8.644444452,74.07500003,58.72500001,89.97222223,37.34444443,530.8595001,97.94425003,328.1703611,351.2448888,107.7619445,16.49305555,65.7219445,62.5958333,1.041209644,155.75,45.61321719,2368.375732,828.0907593,1615.645264,240,168,98,25,760,75,49,13,220,153,220,184,77,34,5602,220,-5,225,168,56,1388,19,15,5,40,61,31,54,2898,2828,2755,35852,19790,2749,2903,2774,2856,896,8327,760,77,75,49,13,220,153,220,184,72,75,50,34,70,760,558,724,77,10513,4364,33,28,11,5602,116,511
64130,20,short-lived broadleaves,2546,21441300,0,1.13239416,20,20,mono,10.66944444,6.060304065,19.39166667,1.741666666,8.363888888,17.65,0.482972441,3916.266667,3700.425,3008.283333,738.9166667,30.24349873,120.1333333,19.29166667,712.0341667,41.26741103,123.0816667,11.01333333,3753.329417,204.2688386,608.9139167,59.28916667,17.98333334,2.733333333,12.66111111,8.644444452,74.07500003,58.72500001,89.97222223,37.34444443,530.8595001,97.94425003,328.1703611,351.2448888,107.7619445,16.49305555,65.7219445,62.5958333,1.041209644,155.75,45.61321719,2368.375732,828.0907593,1615.645264,240,168,98,25,760,75,49,13,220,153,220,184,77,34,5602,220,-5,225,168,56,1388,19,15,5,40,61,31,54,2898,2828,2755,35852,19790,2749,2903,2774,2856,896,8327,760,77,75,49,13,220,153,220,184,72,75,50,34,70,760,558,724,77,10513,4364,33,28,11,5602,116,511
64130,20,short-lived broadleaves,2546,21441300,0,1.13239416,20,20,mono,10.66944444,6.060304065,19.39166667,1.741666666,8.363888888,17.65,0.482972441,3916.266667,3700.425,3008.283333,738.9166667,30.24349873,120.1333333,19.29166667,712.0341667,41.26741103,123.0816667,11.01333333,3753.329417,204.2688386,608.9139167,59.28916667,17.98333334,2.733333333,12.66111111,8.644444452,74.07500003,58.72500001,89.97222223,37.34444443,530.8595001,97.94425003,328.1703611,351.2448888,107.7619445,16.49305555,65.7219445,62.5958333,1.041209644,155.75,45.61321719,2368.375732,828.0907593,1615.645264,240,168,98,25,760,75,49,13,220,153,220,184,77,34,5602,220,-5,225,168,56,1388,19,15,5,40,61,31,54,2898,2828,2755,35852,19790,2749,2903,2774,2856,896,8327,760,77,75,49,13,220,153,220,184,72,75,50,34,70,760,558,724,77,10513,4364,33,28,11,5602,116,511
